vx(m/s)	vy(m/s)	vz(m/s)	vr(m/s)	x(m)	y(m)	z(m)	t(s)	P(kPa)
105.735	-249.373	0	270.863	9197.63	1689.44	0	60.02	90.679
105.714	-249.422	0	270.9	9198.69	1686.95	0	60.03	90.7067
105.694	-249.472	0	270.938	9199.75	1684.46	0	60.04	90.7345
105.673	-249.522	0	270.976	9200.81	1681.96	0	60.05	90.7623
105.653	-249.571	0	271.014	9201.86	1679.47	0	60.06	90.7901
105.632	-249.621	0	271.051	9202.92	1676.97	0	60.07	90.8179
105.612	-249.671	0	271.089	9203.98	1674.47	0	60.08	90.8457
105.591	-249.72	0	271.127	9205.03	1671.98	0	60.09	90.8735
105.571	-249.77	0	271.164	9206.09	1669.48	0	60.1	90.9014
105.55	-249.819	0	271.202	9207.14	1666.98	0	60.11	90.9292
105.53	-249.869	0	271.239	9208.2	1664.48	0	60.12	90.9571
105.509	-249.918	0	271.277	9209.25	1661.98	0	60.13	90.985
105.489	-249.967	0	271.315	9210.31	1659.48	0	60.14	91.0128
105.468	-250.017	0	271.352	9211.36	1656.98	0	60.15	91.0408
105.448	-250.066	0	271.39	9212.42	1654.48	0	60.16	91.0687
105.427	-250.115	0	271.427	9213.47	1651.98	0	60.17	91.0966
105.406	-250.165	0	271.464	9214.53	1649.48	0	60.18	91.1245
105.386	-250.214	0	271.502	9215.58	1646.98	0	60.19	91.1525
105.365	-250.263	0	271.539	9216.63	1644.48	0	60.2	91.1805
105.345	-250.312	0	271.576	9217.69	1641.98	0	60.21	91.2084
105.324	-250.361	0	271.614	9218.74	1639.47	0	60.22	91.2364
105.304	-250.41	0	271.651	9219.79	1636.97	0	60.23	91.2644
105.283	-250.46	0	271.688	9220.85	1634.46	0	60.24	91.2925
105.262	-250.509	0	271.725	9221.9	1631.96	0	60.25	91.3205
105.242	-250.558	0	271.763	9222.95	1629.45	0	60.26	91.3485
105.221	-250.607	0	271.8	9224.01	1626.95	0	60.27	91.3766
105.2	-250.655	0	271.837	9225.06	1624.44	0	60.28	91.4047
105.18	-250.704	0	271.874	9226.11	1621.94	0	60.29	91.4327
105.159	-250.753	0	271.911	9227.16	1619.43	0	60.3	91.4608
105.139	-250.802	0	271.948	9228.21	1616.92	0	60.31	91.4889
105.118	-250.851	0	271.985	9229.26	1614.41	0	60.32	91.517
105.097	-250.9	0	272.022	9230.31	1611.9	0	60.33	91.5452
105.077	-250.948	0	272.059	9231.37	1609.39	0	60.34	91.5733
105.056	-250.997	0	272.096	9232.42	1606.88	0	60.35	91.6015
105.035	-251.046	0	272.133	9233.47	1604.37	0	60.36	91.6296
105.015	-251.094	0	272.17	9234.52	1601.86	0	60.37	91.6578
104.994	-251.143	0	272.207	9235.57	1599.35	0	60.38	91.686
104.973	-251.192	0	272.244	9236.62	1596.84	0	60.39	91.7142
104.953	-251.24	0	272.28	9237.67	1594.33	0	60.4	91.7424
104.932	-251.289	0	272.317	9238.72	1591.82	0	60.41	91.7707
104.911	-251.337	0	272.354	9239.77	1589.3	0	60.42	91.7989
104.89	-251.385	0	272.391	9240.81	1586.79	0	60.43	91.8272
104.87	-251.434	0	272.427	9241.86	1584.28	0	60.44	91.8554
104.849	-251.482	0	272.464	9242.91	1581.76	0	60.45	91.8837
104.828	-251.531	0	272.501	9243.96	1579.25	0	60.46	91.912
104.808	-251.579	0	272.537	9245.01	1576.73	0	60.47	91.9403
104.787	-251.627	0	272.574	9246.06	1574.22	0	60.48	91.9686
104.766	-251.675	0	272.61	9247.1	1571.7	0	60.49	91.997
104.745	-251.724	0	272.647	9248.15	1569.18	0	60.5	92.0253
104.725	-251.772	0	272.683	9249.2	1566.66	0	60.51	92.0537
104.704	-251.82	0	272.72	9250.25	1564.15	0	60.52	92.082
104.683	-251.868	0	272.756	9251.29	1561.63	0	60.53	92.1104
104.662	-251.916	0	272.793	9252.34	1559.11	0	60.54	92.1388
104.641	-251.964	0	272.829	9253.39	1556.59	0	60.55	92.1672
104.621	-252.012	0	272.866	9254.43	1554.07	0	60.56	92.1956
104.6	-252.06	0	272.902	9255.48	1551.55	0	60.57	92.2241
104.579	-252.108	0	272.938	9256.53	1549.03	0	60.58	92.2525
104.558	-252.156	0	272.974	9257.57	1546.51	0	60.59	92.281
104.537	-252.204	0	273.011	9258.62	1543.99	0	60.6	92.3094
104.517	-252.252	0	273.047	9259.66	1541.46	0	60.61	92.3379
104.496	-252.299	0	273.083	9260.71	1538.94	0	60.62	92.3664
104.475	-252.347	0	273.119	9261.75	1536.42	0	60.63	92.3949
104.454	-252.395	0	273.155	9262.8	1533.89	0	60.64	92.4234
104.433	-252.443	0	273.192	9263.84	1531.37	0	60.65	92.452
104.412	-252.49	0	273.228	9264.89	1528.85	0	60.66	92.4805
104.392	-252.538	0	273.264	9265.93	1526.32	0	60.67	92.5091
104.371	-252.586	0	273.3	9266.97	1523.8	0	60.68	92.5376
104.35	-252.633	0	273.336	9268.02	1521.27	0	60.69	92.5662
104.329	-252.681	0	273.372	9269.06	1518.74	0	60.7	92.5948
104.308	-252.728	0	273.408	9270.1	1516.22	0	60.71	92.6234
104.287	-252.776	0	273.444	9271.15	1513.69	0	60.72	92.652
104.266	-252.823	0	273.479	9272.19	1511.16	0	60.73	92.6807
104.246	-252.871	0	273.515	9273.23	1508.63	0	60.74	92.7093
104.225	-252.918	0	273.551	9274.27	1506.1	0	60.75	92.738
104.204	-252.965	0	273.587	9275.32	1503.57	0	60.76	92.7666
104.183	-253.013	0	273.623	9276.36	1501.04	0	60.77	92.7953
104.162	-253.06	0	273.659	9277.4	1498.51	0	60.78	92.824
104.141	-253.107	0	273.694	9278.44	1495.98	0	60.79	92.8527
104.12	-253.154	0	273.73	9279.48	1493.45	0	60.8	92.8814
104.099	-253.201	0	273.766	9280.52	1490.92	0	60.81	92.9102
104.078	-253.249	0	273.801	9281.57	1488.39	0	60.82	92.9389
104.057	-253.296	0	273.837	9282.61	1485.86	0	60.83	92.9677
104.036	-253.343	0	273.872	9283.65	1483.32	0	60.84	92.9964
104.015	-253.39	0	273.908	9284.69	1480.79	0	60.85	93.0252
103.994	-253.437	0	273.944	9285.73	1478.25	0	60.86	93.054
103.973	-253.484	0	273.979	9286.77	1475.72	0	60.87	93.0828
103.953	-253.531	0	274.014	9287.81	1473.19	0	60.88	93.1116
103.932	-253.578	0	274.05	9288.85	1470.65	0	60.89	93.1405
103.911	-253.624	0	274.085	9289.88	1468.11	0	60.9	93.1693
103.89	-253.671	0	274.121	9290.92	1465.58	0	60.91	93.1982
103.869	-253.718	0	274.156	9291.96	1463.04	0	60.92	93.2271
103.848	-253.765	0	274.191	9293	1460.5	0	60.93	93.2559
103.827	-253.812	0	274.227	9294.04	1457.97	0	60.94	93.2848
103.806	-253.858	0	274.262	9295.08	1455.43	0	60.95	93.3137
103.785	-253.905	0	274.297	9296.12	1452.89	0	60.96	93.3427
103.764	-253.952	0	274.332	9297.15	1450.35	0	60.97	93.3716
103.743	-253.998	0	274.368	9298.19	1447.81	0	60.98	93.4005
103.722	-254.045	0	274.403	9299.23	1445.27	0	60.99	93.4295
103.7	-254.091	0	274.438	9300.27	1442.73	0	61	93.4585
103.679	-254.138	0	274.473	9301.3	1440.19	0	61.01	93.4875
103.658	-254.184	0	274.508	9302.34	1437.65	0	61.02	93.5165
103.637	-254.231	0	274.543	9303.38	1435.1	0	61.03	93.5455
103.616	-254.277	0	274.578	9304.41	1432.56	0	61.04	93.5745
103.595	-254.323	0	274.613	9305.45	1430.02	0	61.05	93.6035
103.574	-254.37	0	274.648	9306.48	1427.48	0	61.06	93.6326
103.553	-254.416	0	274.683	9307.52	1424.93	0	61.07	93.6616
103.532	-254.462	0	274.718	9308.56	1422.39	0	61.08	93.6907
103.511	-254.509	0	274.753	9309.59	1419.84	0	61.09	93.7198
103.49	-254.555	0	274.788	9310.63	1417.3	0	61.1	93.7489
103.469	-254.601	0	274.823	9311.66	1414.75	0	61.11	93.778
103.448	-254.647	0	274.857	9312.7	1412.21	0	61.12	93.8071
103.427	-254.693	0	274.892	9313.73	1409.66	0	61.13	93.8363
103.405	-254.739	0	274.927	9314.76	1407.11	0	61.14	93.8654
103.384	-254.785	0	274.962	9315.8	1404.56	0	61.15	93.8946
103.363	-254.831	0	274.996	9316.83	1402.02	0	61.16	93.9237
103.342	-254.877	0	275.031	9317.87	1399.47	0	61.17	93.9529
103.321	-254.923	0	275.065	9318.9	1396.92	0	61.18	93.9821
103.3	-254.969	0	275.1	9319.93	1394.37	0	61.19	94.0113
103.279	-255.015	0	275.135	9320.96	1391.82	0	61.2	94.0406
103.257	-255.061	0	275.169	9322	1389.27	0	61.21	94.0698
103.236	-255.107	0	275.204	9323.03	1386.72	0	61.22	94.0991
103.215	-255.152	0	275.238	9324.06	1384.17	0	61.23	94.1283
103.194	-255.198	0	275.273	9325.09	1381.62	0	61.24	94.1576
103.173	-255.244	0	275.307	9326.13	1379.06	0	61.25	94.1869
103.152	-255.289	0	275.341	9327.16	1376.51	0	61.26	94.2162
103.13	-255.335	0	275.376	9328.19	1373.96	0	61.27	94.2455
103.109	-255.381	0	275.41	9329.22	1371.4	0	61.28	94.2748
103.088	-255.426	0	275.444	9330.25	1368.85	0	61.29	94.3042
103.067	-255.472	0	275.479	9331.28	1366.3	0	61.3	94.3335
103.046	-255.517	0	275.513	9332.31	1363.74	0	61.31	94.3629
103.024	-255.563	0	275.547	9333.34	1361.19	0	61.32	94.3923
103.003	-255.608	0	275.581	9334.37	1358.63	0	61.33	94.4216
102.982	-255.653	0	275.616	9335.4	1356.07	0	61.34	94.4511
102.961	-255.699	0	275.65	9336.43	1353.52	0	61.35	94.4805
102.94	-255.744	0	275.684	9337.46	1350.96	0	61.36	94.5099
102.918	-255.789	0	275.718	9338.49	1348.4	0	61.37	94.5393
102.897	-255.835	0	275.752	9339.52	1345.84	0	61.38	94.5688
102.876	-255.88	0	275.786	9340.55	1343.29	0	61.39	94.5983
102.855	-255.925	0	275.82	9341.58	1340.73	0	61.4	94.6277
102.833	-255.97	0	275.854	9342.61	1338.17	0	61.41	94.6572
102.812	-256.015	0	275.888	9343.64	1335.61	0	61.42	94.6867
102.791	-256.06	0	275.922	9344.66	1333.05	0	61.43	94.7162
102.769	-256.105	0	275.956	9345.69	1330.49	0	61.44	94.7458
102.748	-256.15	0	275.989	9346.72	1327.93	0	61.45	94.7753
102.727	-256.195	0	276.023	9347.75	1325.36	0	61.46	94.8049
102.706	-256.24	0	276.057	9348.77	1322.8	0	61.47	94.8344
102.684	-256.285	0	276.091	9349.8	1320.24	0	61.48	94.864
102.663	-256.33	0	276.125	9350.83	1317.68	0	61.49	94.8936
102.642	-256.375	0	276.158	9351.85	1315.11	0	61.5	94.9232
102.62	-256.42	0	276.192	9352.88	1312.55	0	61.51	94.9528
102.599	-256.465	0	276.226	9353.91	1309.98	0	61.52	94.9825
102.578	-256.509	0	276.259	9354.93	1307.42	0	61.53	95.0121
102.556	-256.554	0	276.293	9355.96	1304.85	0	61.54	95.0418
102.535	-256.599	0	276.326	9356.98	1302.29	0	61.55	95.0714
102.514	-256.643	0	276.36	9358.01	1299.72	0	61.56	95.1011
102.492	-256.688	0	276.393	9359.03	1297.16	0	61.57	95.1308
102.471	-256.732	0	276.427	9360.06	1294.59	0	61.58	95.1605
102.45	-256.777	0	276.46	9361.08	1292.02	0	61.59	95.1902
102.428	-256.821	0	276.494	9362.11	1289.45	0	61.6	95.22
102.407	-256.866	0	276.527	9363.13	1286.88	0	61.61	95.2497
102.385	-256.91	0	276.561	9364.16	1284.32	0	61.62	95.2795
102.364	-256.955	0	276.594	9365.18	1281.75	0	61.63	95.3092
102.343	-256.999	0	276.627	9366.2	1279.18	0	61.64	95.339
102.321	-257.043	0	276.66	9367.23	1276.61	0	61.65	95.3688
102.3	-257.088	0	276.694	9368.25	1274.04	0	61.66	95.3986
102.279	-257.132	0	276.727	9369.27	1271.47	0	61.67	95.4285
102.257	-257.176	0	276.76	9370.3	1268.89	0	61.68	95.4583
102.236	-257.22	0	276.793	9371.32	1266.32	0	61.69	95.4881
102.214	-257.265	0	276.826	9372.34	1263.75	0	61.7	95.518
102.193	-257.309	0	276.859	9373.36	1261.18	0	61.71	95.5479
102.171	-257.353	0	276.893	9374.38	1258.6	0	61.72	95.5777
102.15	-257.397	0	276.926	9375.41	1256.03	0	61.73	95.6076
102.129	-257.441	0	276.959	9376.43	1253.46	0	61.74	95.6376
102.107	-257.485	0	276.992	9377.45	1250.88	0	61.75	95.6675
102.086	-257.529	0	277.025	9378.47	1248.31	0	61.76	95.6974
102.064	-257.573	0	277.057	9379.49	1245.73	0	61.77	95.7274
102.043	-257.617	0	277.09	9380.51	1243.16	0	61.78	95.7573
102.021	-257.661	0	277.123	9381.53	1240.58	0	61.79	95.7873
102	-257.704	0	277.156	9382.55	1238	0	61.8	95.8173
101.978	-257.748	0	277.189	9383.57	1235.42	0	61.81	95.8473
101.957	-257.792	0	277.222	9384.59	1232.85	0	61.82	95.8773
101.935	-257.836	0	277.254	9385.61	1230.27	0	61.83	95.9073
101.914	-257.879	0	277.287	9386.63	1227.69	0	61.84	95.9374
101.892	-257.923	0	277.32	9387.65	1225.11	0	61.85	95.9674
101.871	-257.967	0	277.352	9388.67	1222.53	0	61.86	95.9975
101.849	-258.01	0	277.385	9389.69	1219.95	0	61.87	96.0276
101.828	-258.054	0	277.418	9390.7	1217.37	0	61.88	96.0576
101.806	-258.097	0	277.45	9391.72	1214.79	0	61.89	96.0877
101.785	-258.141	0	277.483	9392.74	1212.21	0	61.9	96.1179
101.763	-258.184	0	277.515	9393.76	1209.63	0	61.91	96.148
101.742	-258.228	0	277.548	9394.78	1207.05	0	61.92	96.1781
101.72	-258.271	0	277.58	9395.79	1204.46	0	61.93	96.2083
101.699	-258.314	0	277.613	9396.81	1201.88	0	61.94	96.2384
101.677	-258.358	0	277.645	9397.83	1199.3	0	61.95	96.2686
101.655	-258.401	0	277.678	9398.84	1196.71	0	61.96	96.2988
101.634	-258.444	0	277.71	9399.86	1194.13	0	61.97	96.329
101.612	-258.487	0	277.742	9400.88	1191.55	0	61.98	96.3592
101.591	-258.53	0	277.774	9401.89	1188.96	0	61.99	96.3895
101.569	-258.574	0	277.807	9402.91	1186.38	0	62	96.4197
101.548	-258.617	0	277.839	9403.92	1183.79	0	62.01	96.45
101.526	-258.66	0	277.871	9404.94	1181.2	0	62.02	96.4802
101.504	-258.703	0	277.903	9405.96	1178.62	0	62.03	96.5105
101.483	-258.746	0	277.935	9406.97	1176.03	0	62.04	96.5408
101.461	-258.789	0	277.968	9407.98	1173.44	0	62.05	96.5711
101.44	-258.832	0	278	9409	1170.85	0	62.06	96.6014
101.418	-258.875	0	278.032	9410.01	1168.27	0	62.07	96.6318
101.396	-258.917	0	278.064	9411.03	1165.68	0	62.08	96.6621
101.375	-258.96	0	278.096	9412.04	1163.09	0	62.09	96.6925
101.353	-259.003	0	278.128	9413.06	1160.5	0	62.1	96.7228
101.331	-259.046	0	278.16	9414.07	1157.91	0	62.11	96.7532
101.31	-259.088	0	278.192	9415.08	1155.32	0	62.12	96.7836
101.288	-259.131	0	278.223	9416.1	1152.73	0	62.13	96.814
101.266	-259.174	0	278.255	9417.11	1150.13	0	62.14	96.8444
101.245	-259.216	0	278.287	9418.12	1147.54	0	62.15	96.8749
101.223	-259.259	0	278.319	9419.13	1144.95	0	62.16	96.9053
101.202	-259.302	0	278.351	9420.14	1142.36	0	62.17	96.9358
101.18	-259.344	0	278.382	9421.16	1139.76	0	62.18	96.9663
101.158	-259.387	0	278.414	9422.17	1137.17	0	62.19	96.9967
101.136	-259.429	0	278.446	9423.18	1134.58	0	62.2	97.0272
101.115	-259.471	0	278.477	9424.19	1131.98	0	62.21	97.0578
101.093	-259.514	0	278.509	9425.2	1129.39	0	62.22	97.0883
101.071	-259.556	0	278.541	9426.21	1126.79	0	62.23	97.1188
101.05	-259.598	0	278.572	9427.22	1124.2	0	62.24	97.1494
101.028	-259.641	0	278.604	9428.23	1121.6	0	62.25	97.1799
101.006	-259.683	0	278.635	9429.24	1119	0	62.26	97.2105
100.985	-259.725	0	278.667	9430.25	1116.41	0	62.27	97.2411
100.963	-259.767	0	278.698	9431.26	1113.81	0	62.28	97.2717
100.941	-259.81	0	278.729	9432.27	1111.21	0	62.29	97.3023
100.919	-259.852	0	278.761	9433.28	1108.61	0	62.3	97.3329
100.898	-259.894	0	278.792	9434.29	1106.01	0	62.31	97.3636
100.876	-259.936	0	278.823	9435.3	1103.42	0	62.32	97.3942
100.854	-259.978	0	278.855	9436.31	1100.82	0	62.33	97.4249
100.832	-260.02	0	278.886	9437.32	1098.22	0	62.34	97.4556
100.811	-260.062	0	278.917	9438.33	1095.62	0	62.35	97.4863
100.789	-260.104	0	278.948	9439.33	1093.01	0	62.36	97.517
100.767	-260.145	0	278.98	9440.34	1090.41	0	62.37	97.5477
100.745	-260.187	0	279.011	9441.35	1087.81	0	62.38	97.5784
100.723	-260.229	0	279.042	9442.36	1085.21	0	62.39	97.6091
100.702	-260.271	0	279.073	9443.36	1082.61	0	62.4	97.6399
100.68	-260.313	0	279.104	9444.37	1080	0	62.41	97.6707
100.658	-260.354	0	279.135	9445.38	1077.4	0	62.42	97.7014
100.636	-260.396	0	279.166	9446.38	1074.8	0	62.43	97.7322
100.614	-260.437	0	279.197	9447.39	1072.19	0	62.44	97.763
100.593	-260.479	0	279.228	9448.4	1069.59	0	62.45	97.7939
100.571	-260.521	0	279.259	9449.4	1066.98	0	62.46	97.8247
100.549	-260.562	0	279.29	9450.41	1064.38	0	62.47	97.8555
100.527	-260.604	0	279.321	9451.41	1061.77	0	62.48	97.8864
100.505	-260.645	0	279.351	9452.42	1059.17	0	62.49	97.9173
100.484	-260.686	0	279.382	9453.42	1056.56	0	62.5	97.9482
100.462	-260.728	0	279.413	9454.43	1053.95	0	62.51	97.979
100.44	-260.769	0	279.444	9455.43	1051.35	0	62.52	98.01
100.418	-260.811	0	279.474	9456.44	1048.74	0	62.53	98.0409
100.396	-260.852	0	279.505	9457.44	1046.13	0	62.54	98.0718
100.374	-260.893	0	279.536	9458.45	1043.52	0	62.55	98.1028
100.352	-260.934	0	279.566	9459.45	1040.91	0	62.56	98.1337
100.33	-260.975	0	279.597	9460.45	1038.3	0	62.57	98.1647
100.309	-261.017	0	279.627	9461.46	1035.69	0	62.58	98.1957
100.287	-261.058	0	279.658	9462.46	1033.08	0	62.59	98.2267
100.265	-261.099	0	279.688	9463.46	1030.47	0	62.6	98.2577
100.243	-261.14	0	279.719	9464.46	1027.86	0	62.61	98.2887
100.221	-261.181	0	279.749	9465.47	1025.25	0	62.62	98.3197
100.199	-261.222	0	279.78	9466.47	1022.64	0	62.63	98.3508
100.177	-261.263	0	279.81	9467.47	1020.02	0	62.64	98.3819
100.155	-261.304	0	279.84	9468.47	1017.41	0	62.65	98.4129
100.133	-261.344	0	279.871	9469.47	1014.8	0	62.66	98.444
100.111	-261.385	0	279.901	9470.48	1012.19	0	62.67	98.4751
100.09	-261.426	0	279.931	9471.48	1009.57	0	62.68	98.5062
100.068	-261.467	0	279.961	9472.48	1006.96	0	62.69	98.5374
100.046	-261.508	0	279.992	9473.48	1004.34	0	62.7	98.5685
100.024	-261.548	0	280.022	9474.48	1001.73	0	62.71	98.5997
100.002	-261.589	0	280.052	9475.48	999.111	0	62.72	98.6308
99.9798	-261.629	0	280.082	9476.48	996.495	0	62.73	98.662
99.9578	-261.67	0	280.112	9477.48	993.879	0	62.74	98.6932
99.9359	-261.711	0	280.142	9478.48	991.262	0	62.75	98.7244
99.9139	-261.751	0	280.172	9479.48	988.645	0	62.76	98.7556
99.8919	-261.792	0	280.202	9480.48	986.027	0	62.77	98.7868
99.8699	-261.832	0	280.232	9481.47	983.409	0	62.78	98.8181
99.848	-261.872	0	280.262	9482.47	980.791	0	62.79	98.8493
99.826	-261.913	0	280.292	9483.47	978.172	0	62.8	98.8806
99.804	-261.953	0	280.322	9484.47	975.552	0	62.81	98.9119
99.782	-261.994	0	280.352	9485.47	972.933	0	62.82	98.9432
99.76	-262.034	0	280.381	9486.47	970.313	0	62.83	98.9745
99.738	-262.074	0	280.411	9487.46	967.692	0	62.84	99.0058
99.7159	-262.114	0	280.441	9488.46	965.071	0	62.85	99.0372
99.6939	-262.154	0	280.471	9489.46	962.45	0	62.86	99.0685
99.6719	-262.195	0	280.5	9490.45	959.828	0	62.87	99.0999
99.6499	-262.235	0	280.53	9491.45	957.206	0	62.88	99.1312
99.6278	-262.275	0	280.56	9492.45	954.584	0	62.89	99.1626
99.6058	-262.315	0	280.589	9493.44	951.961	0	62.9	99.194
99.5837	-262.355	0	280.619	9494.44	949.338	0	62.91	99.2254
99.5617	-262.395	0	280.648	9495.44	946.714	0	62.92	99.2568
99.5396	-262.435	0	280.678	9496.43	944.09	0	62.93	99.2883
99.5176	-262.475	0	280.707	9497.43	941.465	0	62.94	99.3197
99.4955	-262.514	0	280.737	9498.42	938.841	0	62.95	99.3512
99.4734	-262.554	0	280.766	9499.42	936.215	0	62.96	99.3827
99.4514	-262.594	0	280.796	9500.41	933.59	0	62.97	99.4142
99.4293	-262.634	0	280.825	9501.41	930.964	0	62.98	99.4457
99.4072	-262.673	0	280.854	9502.4	928.337	0	62.99	99.4772
99.3851	-262.713	0	280.884	9503.39	925.71	0	63	99.5087
99.363	-262.753	0	280.913	9504.39	923.083	0	63.01	99.5402
99.3409	-262.792	0	280.942	9505.38	920.455	0	63.02	99.5718
99.3188	-262.832	0	280.971	9506.37	917.827	0	63.03	99.6034
99.2967	-262.872	0	281.001	9507.37	915.199	0	63.04	99.6349
99.2746	-262.911	0	281.03	9508.36	912.57	0	63.05	99.6665
99.2525	-262.951	0	281.059	9509.35	909.941	0	63.06	99.6981
99.2304	-262.99	0	281.088	9510.35	907.311	0	63.07	99.7297
99.2082	-263.029	0	281.117	9511.34	904.681	0	63.08	99.7614
99.1861	-263.069	0	281.146	9512.33	902.051	0	63.09	99.793
99.164	-263.108	0	281.175	9513.32	899.42	0	63.1	99.8247
99.1418	-263.147	0	281.204	9514.31	896.789	0	63.11	99.8563
99.1197	-263.187	0	281.233	9515.3	894.157	0	63.12	99.888
99.0975	-263.226	0	281.262	9516.3	891.525	0	63.13	99.9197
99.0754	-263.265	0	281.291	9517.29	888.893	0	63.14	99.9514
99.0532	-263.304	0	281.32	9518.28	886.26	0	63.15	99.9831
99.0311	-263.343	0	281.348	9519.27	883.627	0	63.16	100.015
99.0089	-263.383	0	281.377	9520.26	880.993	0	63.17	100.047
98.9867	-263.422	0	281.406	9521.25	878.359	0	63.18	100.078
98.9645	-263.461	0	281.435	9522.24	875.725	0	63.19	100.11
98.9423	-263.5	0	281.463	9523.23	873.09	0	63.2	100.142
98.9202	-263.539	0	281.492	9524.22	870.455	0	63.21	100.174
98.898	-263.578	0	281.521	9525.21	867.819	0	63.22	100.206
98.8758	-263.616	0	281.549	9526.19	865.183	0	63.23	100.237
98.8536	-263.655	0	281.578	9527.18	862.547	0	63.24	100.269
98.8313	-263.694	0	281.606	9528.17	859.91	0	63.25	100.301
98.8091	-263.733	0	281.635	9529.16	857.273	0	63.26	100.333
98.7869	-263.772	0	281.663	9530.15	854.636	0	63.27	100.365
98.7647	-263.81	0	281.692	9531.14	851.998	0	63.28	100.397
98.7425	-263.849	0	281.72	9532.12	849.36	0	63.29	100.429
98.7202	-263.888	0	281.749	9533.11	846.721	0	63.3	100.46
98.698	-263.926	0	281.777	9534.1	844.082	0	63.31	100.492
98.6758	-263.965	0	281.806	9535.08	841.443	0	63.32	100.524
98.6535	-264.003	0	281.834	9536.07	838.803	0	63.33	100.556
98.6313	-264.042	0	281.862	9537.06	836.163	0	63.34	100.588
98.609	-264.08	0	281.89	9538.04	833.522	0	63.35	100.62
98.5867	-264.119	0	281.919	9539.03	830.881	0	63.36	100.652
98.5645	-264.157	0	281.947	9540.02	828.24	0	63.37	100.684
98.5422	-264.196	0	281.975	9541	825.598	0	63.38	100.716
98.5199	-264.234	0	282.003	9541.99	822.956	0	63.39	100.748
98.4977	-264.272	0	282.031	9542.97	820.314	0	63.4	100.78
98.4754	-264.31	0	282.059	9543.96	817.671	0	63.41	100.812
98.4531	-264.349	0	282.087	9544.94	815.028	0	63.42	100.844
98.4308	-264.387	0	282.115	9545.93	812.384	0	63.43	100.877
98.4085	-264.425	0	282.143	9546.91	809.74	0	63.44	100.909
98.3862	-264.463	0	282.171	9547.89	807.096	0	63.45	100.941
98.3639	-264.501	0	282.199	9548.88	804.451	0	63.46	100.973
98.3416	-264.539	0	282.227	9549.86	801.806	0	63.47	101.005
98.3193	-264.577	0	282.255	9550.85	799.16	0	63.48	101.037
98.2969	-264.615	0	282.283	9551.83	796.514	0	63.49	101.069
98.2746	-264.653	0	282.311	9552.81	793.868	0	63.5	101.102
98.2523	-264.691	0	282.338	9553.79	791.222	0	63.51	101.134
98.23	-264.729	0	282.366	9554.78	788.575	0	63.52	101.166
98.2076	-264.767	0	282.394	9555.76	785.927	0	63.53	101.198
98.1853	-264.805	0	282.422	9556.74	783.279	0	63.54	101.23
98.1629	-264.843	0	282.449	9557.72	780.631	0	63.55	101.263
98.1406	-264.88	0	282.477	9558.7	777.983	0	63.56	101.295
98.1182	-264.918	0	282.504	9559.69	775.334	0	63.57	101.327
98.0958	-264.956	0	282.532	9560.67	772.684	0	63.58	101.359
98.0735	-264.993	0	282.559	9561.65	770.035	0	63.59	101.392
98.0511	-265.031	0	282.587	9562.63	767.385	0	63.6	101.424
98.0287	-265.068	0	282.614	9563.61	764.734	0	63.61	101.456
98.0064	-265.106	0	282.642	9564.59	762.083	0	63.62	101.489
97.984	-265.144	0	282.669	9565.57	759.432	0	63.63	101.521
97.9616	-265.181	0	282.697	9566.55	756.781	0	63.64	101.553
97.9392	-265.218	0	282.724	9567.53	754.129	0	63.65	101.586
97.9168	-265.256	0	282.751	9568.51	751.476	0	63.66	101.618
97.8944	-265.293	0	282.779	9569.49	748.824	0	63.67	101.65
97.872	-265.331	0	282.806	9570.47	746.171	0	63.68	101.683
97.8496	-265.368	0	282.833	9571.44	743.517	0	63.69	101.715
97.8272	-265.405	0	282.86	9572.42	740.863	0	63.7	101.748
97.8047	-265.442	0	282.888	9573.4	738.209	0	63.71	101.78
97.7823	-265.479	0	282.915	9574.38	735.555	0	63.72	101.813
97.7599	-265.517	0	282.942	9575.36	732.9	0	63.73	101.845
97.7374	-265.554	0	282.969	9576.33	730.244	0	63.74	101.878
97.715	-265.591	0	282.996	9577.31	727.589	0	63.75	101.91
97.6926	-265.628	0	283.023	9578.29	724.933	0	63.76	101.943
97.6701	-265.665	0	283.05	9579.26	722.276	0	63.77	101.975
97.6477	-265.702	0	283.077	9580.24	719.62	0	63.78	102.008
97.6252	-265.739	0	283.104	9581.22	716.962	0	63.79	102.04
97.6027	-265.776	0	283.131	9582.19	714.305	0	63.8	102.073
97.5803	-265.813	0	283.158	9583.17	711.647	0	63.81	102.105
97.5578	-265.849	0	283.185	9584.15	708.989	0	63.82	102.138
97.5353	-265.886	0	283.211	9585.12	706.33	0	63.83	102.17
97.5129	-265.923	0	283.238	9586.1	703.671	0	63.84	102.203
97.4904	-265.96	0	283.265	9587.07	701.012	0	63.85	102.236
97.4679	-265.997	0	283.292	9588.05	698.352	0	63.86	102.268
